Lokacija,lang,long,atd
"BOROVEC 31, 1236 TRZIN",46.12182,14.5493041,0.0
"INDUSTRIJSKO NASELJE 9, 2325 KIDRIČEVO",46.3890108,15.7960193,0.0
"ŠMARJE PRI SEŽANI 69, 6210 SEŽANA",45.727246199999996,13.868476514419735,0.0
"OZARE 18A, 2380 SLOVENJ GRADEC",46.5135322,15.076525426083,0.0
"TOVARNIŠKA CESTA 3, 1370 LOGATEC",45.9170426,14.2313552,0.0
"PODPEČ 11, 1352 PRESERJE",45.967290399999996,14.414419449999997,0.0
"TURNERJEVA ULICA 2, 2313 FRAM",46.45313995,15.65853825,0.0
"KERSNIKOVA CESTA 2, 1290 GROSUPLJE",45.9523035,14.6590965,0.0
"RADOVCI 27, 9264 GRAD",46.7816602,16.09805905,0.0
"SUHA 1, 4220 ŠKOFJA LOKA",46.1635941,14.3220501,0.0
"LAČJA VAS 22, 3331 NAZARJE",46.3012468,14.9293485,0.0
"KIDRIČEVA CESTA 43B, 4220 ŠKOFJA LOKA",46.17193195,14.322870533632852,0.0
"ULICA NA PRISTAVAH 1, 8340 ČRNOMELJ",45.5782883,15.192431724166191,0.0
"TRAVNIŠKA ULICA 2, 2312 OREHOVA VAS",46.46241775,15.661309059827394,0.0
"MALTEŠKA CESTA 26, 3313 POLZELA",46.27904245,15.079019453056215,0.0
"PODLIPOGLAV 2, 1261 LJUBLJANA - DOBRUNJE",46.01877045,14.621885739477156,0.0
"OBRTNIŠKA ULICA 30, 6000 KOPER - CAPODISTRIA",45.5304902,13.736904,0.0
"URŠIČEV ŠTRADON 18, 1000 LJUBLJANA",46.026280549999996,14.513294600000002,0.0
"KOVAŠKA CESTA 23, 3214 ZREČE",46.37071335,15.39174495,0.0
"VRHE 23, 2380 SLOVENJ GRADEC",46.5162021,15.0433448,0.0
"PUŠTAL 78, 4220 ŠKOFJA LOKA",46.1590882,14.3103097,0.0
"KORENOVA CESTA 7, 1241 KAMNIK",46.19981515,14.58040782745943,0.0
"GRAJSKA VAS 1, 3303 GOMILSKO",46.2474128,15.059344920711341,0.0
"MELJSKA CESTA 36, 2000 MARIBOR",46.560443500000005,15.663428718537876,0.0
"VODOVODNA CESTA 99, 1000 LJUBLJANA",46.0774629,14.5026136,0.0
"MOROVA ULICA 25D, 6310 IZOLA - ISOLA",45.53051405,13.64981833113945,0.0
"DANE PRI SEŽANI 38A, 6210 SEŽANA",45.7155678,13.8852061,0.0
"TRATA 49, 4220 ŠKOFJA LOKA",46.17469235,14.347479535576923,0.0
"BEZJAKOVA ULICA 151, 2341 LIMBUŠ",46.5450291,15.5927254,0.0
"BOROVA ULICA 2, 6240 KOZINA",45.607755,13.9427841,0.0
"ŠUMNIK 5A, 1272 POLŠNIK",46.080052,14.9645231,0.0
"VRBANSKA CESTA 109, 2351 KAMNICA",46.5732858,15.612569853189493,0.0
"LENDAVSKA ULICA 18, 9000 MURSKA SOBOTA",46.6640987,16.1681321,0.0
"PEROVO 20, 1241 KAMNIK",46.2105822,14.608428556323037,0.0
"ROGOZNIŠKA CESTA 27, 2250 PTUJ",46.4236011,15.8821576,0.0
"CESTA V ZAJČJO DOBRAVO 7, 1260 LJUBLJANA - POLJE",46.0646343,14.5865509,0.0
"STEGNE 37, 1000 LJUBLJANA",46.08719715,14.480715459089044,0.0
"HROVAČA 41, 1310 RIBNICA",45.7348067,14.7313898,0.0
"BERIČEVO 70, 1262 DOL PRI LJUBLJANI",46.09073685,14.611639299101027,0.0
"VOLJČEVA CESTA 11A, 1360 VRHNIKA",45.9624296,14.2903646,0.0
"KLJUČAROVCI PRI LJUTOMERU 19, 9242 KRIŽEVCI PRI LJUTOMERU",46.563456,16.137216535624535,0.0
"ULICA 1. MAJA 7, 6230 POSTOJNA",45.7733867,14.215288701878412,0.0
"GRIČ 2, 1370 LOGATEC",45.9173263,14.229424,0.0
"VIPAVSKA CESTA 6C, 5270 AJDOVŠČINA",45.88085409999999,13.909899427703113,0.0
"ZAGRADEC 33, 1303 ZAGRADEC",45.93123735,14.685833791416304,0.0
"OIC - HRPELJE 14B, 6240 KOZINA",45.60434305,13.937246219124695,0.0
"CESTA 4. JULIJA 65, 2241 SPODNJI DUPLEK",46.5007908,15.7553291,0.0
"MLAKA 6, 4290 TRŽIČ",46.3488617,14.2958216,0.0
"DRENIKOVA ULICA 33, 1000 LJUBLJANA",46.06693565,14.493481185734037,0.0
"MIREN 216, 5291 MIREN",45.88361975,13.603053852554808,0.0
"MEŠKOVA ULICA 21, 2380 SLOVENJ GRADEC",46.510483750000006,15.081316417390273,0.0
"RADNA 32, 8294 BOŠTANJ",46.006932750000004,15.292634099466653,0.0
"CESTA STE MARIE AUX MINES 5, 4290 TRŽIČ",46.35898295,14.300112707464645,0.0
"MLINSKA ULICA 6G, 9220 LENDAVA - LENDVA",46.561825799999994,16.452084954909964,0.0
"TRG REVOLUCIJE 11, 1420 TRBOVLJE",46.1478242,15.0423318,0.0
"ZALOŠKA CESTA 255, 1260 LJUBLJANA - POLJE",46.0538751,14.5827396,0.0
"LAHOVČE 40, 4207 CERKLJE NA GORENJSKEM",46.2183653,14.5012141,0.0
"DOBJA VAS 188, 2390 RAVNE NA KOROŠKEM",46.5424612,14.9503533,0.0
"JENKOVA ULICA 8, 6230 POSTOJNA",45.7729378,14.2084019,0.0
"GORIČICA 8, 3230 ŠENTJUR",46.2374624,15.3700427,0.0
"VAS 12, 2360 RADLJE OB DRAVI",46.6271114,15.2674723,0.0
"ROŠKA CESTA 2A, 1000 LJUBLJANA",46.0521349,14.5191568,0.0
"LOG 1, 1430 HRASTNIK",46.1442159,15.0833631,0.0
"DRAGOMELJ 3, 1230 DOMŽALE",46.1065471,14.5924144,0.0
"ŠOLSKA CESTA 17, 8280 BRESTANICA",45.999416,15.476322,0.0
"DAVČNA ULICA 1, 1000 LJUBLJANA",46.0647495,14.5272273,0.0
"ŠRATOVCI 63, 9252 RADENCI",46.6502911,16.0255133,0.0
"KOSOVELOVA ULICA 2A, 3320 VELENJE",46.368343,15.1285064,0.0
"SEIDLOVA CESTA 25, 8000 NOVO MESTO",45.8123263,15.173243,0.0
"CESTA 1. MAJA 26B, 4270 JESENICE",46.4305283,14.056623991371538,0.0
"STREHOVCI 29, 9223 DOBROVNIK - DOBRONAK",46.660498849999996,16.31934084885937,0.0
"SLOVENSKA CESTA 58, 1000 LJUBLJANA",46.0567248,14.5058758,0.0
"KETTEJEV DREVORED 4, 8000 NOVO MESTO",45.8078262,15.1629153,0.0
"V RADNO 43, 1351 BREZOVICA PRI LJUBLJANI",46.0279127,14.419701,0.0
"ROŽNA DOLINA 19, 4248 LESCE",46.3586416,14.16110238548753,0.0
"VODNIKOVA ULICA 6A, 5294 DORNBERK",45.88886345,13.738122910804046,0.0
"MLINSKA ULICA 6, 9220 LENDAVA - LENDVA",46.547065700000005,16.383960957647055,0.0
"TROBLJE 42, 2380 SLOVENJ GRADEC",46.5252881,15.084421,0.0
"BEVČE 9, 3320 VELENJE",46.3611212,15.1387297,0.0
"GORIŠKA CESTA 27, 5271 VIPAVA",45.844597300000004,13.959494419405893,0.0
"CVETKOVA ULICA 12, 9000 MURSKA SOBOTA",46.6605617,16.1674905,0.0
"LOČIŠKA CESTA 10, 3313 POLZELA",46.26189805,15.100427436793925,0.0
"DOLENJA VAS PRI ČATEŽU 19, 8212 VELIKA LOKA",45.96639975,14.968976728465666,0.0
"PLITVICA 8, 9253 APAČE",46.67662125,15.9271402,0.0
"BOROVŠKA CESTA 102B, 4280 KRANJSKA GORA",46.48546415,13.77863216293564,0.0
"VAJDOVA ULICA 71, 8333 SEMIČ",45.6518727,15.1830665,0.0
"PAJKOVA ULICA 19A, 2000 MARIBOR",46.541807,15.6357551,0.0
"ŠT. JURIJ 3, 1290 GROSUPLJE",45.9277848,14.623042250000001,0.0
"REZIJANSKA ULICA 7, 2000 MARIBOR",46.5414325,15.6357577,0.0
"PRVOMAJSKA CESTA 5, 8310 ŠENTJERNEJ",45.8439992,15.3401011,0.0
"GORIŠKA CESTA 20B, 5270 AJDOVŠČINA",45.8873587,13.9037855,0.0
"SEVNO 13, 8000 NOVO MESTO",45.83272785,15.18983378311955,0.0
"ŠALEK 92, 3320 VELENJE",46.365127,15.1283281,0.0
"KOLODVORSKA CESTA 4, 6000 KOPER - CAPODISTRIA",45.54227885,13.733582690123878,0.0
"VELIKI OTOK 44H, 6230 POSTOJNA",45.784428000000005,14.194212549999992,0.0
"OB MEŽI 13, 2392 MEŽICA",46.5222919,14.8554468,0.0
"REŠKA CESTA 8, 1330 KOČEVJE",45.6310531,14.866596,0.0
"DRAŽICA 3, 1353 BOROVNICA",45.9067944,14.3782266,0.0
"LOVRENC NA DRAVSKEM POLJU 37D, 2324 LOVRENC NA DRAVSKEM POLJU",46.3799901,15.7891693,0.0
"STARA CESTA 14A, 9240 LJUTOMER",46.503958850000004,16.146089128032997,0.0
"GORIŠKA CESTA 5, 5271 VIPAVA",45.8488336,13.9560259,0.0
"METLIŠKA CESTA 37, 8340 ČRNOMELJ",45.5820102,15.195862749588382,0.0
"CANKOVA 27, 9261 CANKOVA",46.71809065,16.018539921087033,0.0
"CESTA KRŠKIH ŽRTEV 56, 8270 KRŠKO",45.9570683,15.4865079,0.0
"ŠMARTINSKA CESTA 52, 1000 LJUBLJANA",46.0639778,14.528223,0.0
"TODRAŽ 11, 4224 GORENJA VAS",46.0832578,14.1609843,0.0
"POD GRADOM 2, 8230 MOKRONOG",45.9423267,15.1444834,0.0
"FOERSTERJEVA ULICA 12, 8000 NOVO MESTO",45.8120507,15.1527308,0.0
"ŠMARTNO 62, 5211 KOJSKO",46.0040459,13.5755579,0.0
"POD STRAHOM 60, 1291 ŠKOFLJICA",45.9896156,14.562034,0.0
"DOLENJSKA CESTA 138, 1000 LJUBLJANA",46.033128649999995,14.526606000000006,0.0
"HRUŠICA 55A, 4276 HRUŠICA",45.5413403,14.1199647,0.0
"USTJE 31A, 5270 AJDOVŠČINA",45.8702605,13.8921378,0.0
"VANGANELSKA CESTA 87, 6000 KOPER - CAPODISTRIA",45.5306616,13.7379201,0.0
"PUCONCI 403, 9201 PUCONCI",46.7129799,16.15985445,0.0
"RADOMERJE 2, 9240 LJUTOMER",46.502745000000004,16.185371447643067,0.0
"KORAČICE 15, 2258 SV.TOMAŽ",46.4853322,16.079030769144143,0.0
"ARJOL 1A, 6000 KOPER - CAPODISTRIA",45.5452993,13.7616438,0.0
"ZGORNJE ŠKOFIJE 1A, 6281 ŠKOFIJE",45.5638055,13.8031943,0.0
"POD OSTRIM VRHOM 16, 1420 TRBOVLJE",46.1511701,15.0402385,0.0
"STARA CESTA 12F, 9240 LJUTOMER",46.503460950000004,16.141669834022096,0.0
"GREGORČIČEVA ULICA 18A, 5222 KOBARID",46.2445406,13.5845303,0.0
"LESKOŠKOVA CESTA 3, 1000 LJUBLJANA",46.06734,14.553128320792695,0.0
"CESTA 4. JULIJA 89, 8270 KRŠKO",45.95538825,15.498858652705346,0.0
"GOSPOSVETSKA CESTA 4, 1000 LJUBLJANA",46.0547852,14.504113,0.0
"VETRINJSKA ULICA 15, 2000 MARIBOR",46.5593721,15.6477566,0.0
"MESTNI TRG 9, 1000 LJUBLJANA",46.0494331,14.5064253,0.0
"SNAKOVŠKA CESTA 34, 4294 KRIŽE",46.3377336,14.3042512,0.0
"PROLETARSKA CESTA 3, 1000 LJUBLJANA",46.0577181,14.5330058,0.0
"PODLJUBELJ 197, 4290 TRŽIČ",46.4322996,14.2620498,0.0
"ULICA OTONA ŽUPANČIČA 1, 8340 ČRNOMELJ",45.57440205,15.190791712279221,0.0
"SPODNJI OTOK 23, 4240 RADOVLJICA",46.3453298,14.2101358,0.0
"ULICA 15.MAJA 2B, 6000 KOPER - CAPODISTRIA",45.5370616,13.7318526,0.0
"ULICA 1. JUNIJA 16, 1420 TRBOVLJE",46.151094,15.0439862,0.0
"ULICA SVOBODE 69, 2204 MIKLAVŽ NA DRAVSKEM POLJU",46.5029888,15.7009617,0.0
"ORLA VAS 25, 3314 BRASLOVČE",46.2700611,15.0707693,0.0
"SAMOVA ULICA 14, 1000 LJUBLJANA",46.0670362,14.5031594,0.0
"KAPUCINSKI TRG 7, 4220 ŠKOFJA LOKA",46.1676016,14.3076135,0.0
"GRABLOVIČEVA ULICA 30, 1000 LJUBLJANA",46.05694055,14.52616142131403,0.0
"ROCENSKA ULICA 31, 1211 LJUBLJANA - ŠMARTNO",46.1180301,14.4615651,0.0
"ŠMARJE 37, 8310 ŠENTJERNEJ",45.8276746,15.34181,0.0
"DOLENJSKA CESTA 344, 1291 ŠKOFLJICA",45.9987061,14.5558099,0.0
"ZA ŽAGO 5, 4260 BLED",46.373929849999996,14.084738844552508,0.0
"SKLADIŠČNA ULICA 15, 4270 JESENICE",46.4309858,14.062907618467205,0.0
"ORLA VAS 27A, 3314 BRASLOVČE",46.2700611,15.0707693,0.0
"RABELČJA VAS 23G, 2250 PTUJ",46.4410278,15.8705808,0.0
"SOKOLSKA ULICA 62, 2000 MARIBOR",46.558959,15.616913856959824,0.0
"ŽOLGARJEVA ULICA 17, 2000 MARIBOR",46.5497597,15.6431097,0.0
"GORIŠKA CESTA 53, 3320 VELENJE",46.3562278,15.1309611,0.0
"KAJUHOVA ULICA 3, 1235 RADOMLJE",46.1682752,14.6032229,0.0
"ZGORNJA PRISTAVA 4, 3210 SLOVENSKE KONJICE",46.3425776,15.3991992,0.0
"CESTA TALCEV 4, 1230 DOMŽALE",46.1371881,14.6005105,0.0
"VRBANSKA CESTA 65, 2351 KAMNICA",46.5688189,15.6304478,0.0
"VANEČA 80, 9201 PUCONCI",46.727148400000004,16.1688888437537,0.0
"VISOLE 166A, 2310 SLOVENSKA BISTRICA",46.3999375,15.5376725,0.0
"BARJANSKA CESTA 56, 1000 LJUBLJANA",46.0373824,14.499481,0.0
"KOMPOLJE 36, 1312 VIDEM - DOBREPOLJE",45.81723965,14.71395225,0.0
"LIČARSKA ULICA 6, 2312 OREHOVA VAS",46.4673919,15.6564999,0.0
"PONIKVA 29A, 3232 PONIKVA",44.6420141,18.0751342,0.0
"ADAMIČEVA CESTA 24A, 1290 GROSUPLJE",45.95652765,14.660130448839547,0.0
"ZADRUŽNI TRG 8, 2250 PTUJ",46.415575700000005,15.866176656117737,0.0
"ZGORNJI DUPLEK 156A, 2241 SPODNJI DUPLEK",46.5070145,15.7393093,0.0
"ZA ŽAGO 1A, 4260 BLED",46.3734534,14.08499595412795,0.0
"ULICA 11. NOVEMBRA 59, 8273 LESKOVEC PRI KRŠKEM",45.93697605,15.481739008517676,0.0
"ŠPRUHA 3, 1236 TRZIN",46.119934,14.5452183,0.0
"GORKEGA ULICA 34, 2000 MARIBOR",46.5505688,15.6383836,0.0
"CESTA NA BRDO 33, 4000 KRANJ",46.2650929,14.3553398,0.0
"GORNJI TRG 38, 1000 LJUBLJANA",46.0455115,14.5091878,0.0
"GRAJENŠČAK 12A, 2250 PTUJ",46.4492167,15.8721142,0.0
"VOLČJA DRAGA 17H, 5293 VOLČJA DRAGA",45.91047105,13.668941932520706,0.0
"GOSPEJNA ULICA 11, 2000 MARIBOR",46.5596479,15.6424747,0.0
"KARDELJEVA PLOŠČAD 1, 1000 LJUBLJANA",46.0731291,14.511771621440204,0.0
"HRVATINI 48A, 6280 ANKARAN - ANCARANO",45.58429325,13.754526402752772,0.0
"KIDRIČEVA ULICA 21, 3000 CELJE",46.23558525,15.2766069,0.0
"KIDRIČEVA ULICA 5, 3250 ROGAŠKA SLATINA",46.2302097,15.6506154,0.0
"PAHORJEVA ULICA 63, 6000 KOPER - CAPODISTRIA",45.53550115,13.728805290644946,0.0
"TRŽIŠČE 9, 3250 ROGAŠKA SLATINA",46.2266335,15.6644986,0.0
"MEDRIBNIK 3, 2282 CIRKULANE",46.3353748,15.9959337,0.0
"KRANJSKA CESTA 11, 4240 RADOVLJICA",46.34372675,14.173026547618328,0.0
"PLANINA PRI CERKNEM 51, 5282 CERKNO",46.1232867,14.0080263,0.0
"LJUBLJANSKA CESTA 3, 3230 ŠENTJUR",46.2158475,15.3943134,0.0
"DRENOV GRIČ 125A, 1360 VRHNIKA",45.9941226,14.3287943,0.0
"CESTA K TAMU 77, 2000 MARIBOR",46.5253344,15.6581555,0.0
"OSOJNIKOVA ULICA 20, 2000 MARIBOR",46.554375050000004,15.666194278585888,0.0
"MEDNARODNI PREHOD 1A, 5290 ŠEMPETER PRI GORICI",45.92048425,13.628298442600798,0.0
"RAVNE 28J, 3325 ŠOŠTANJ",46.3979758,15.0613116,0.0
"BEVKOVA ULICA 42, 1241 KAMNIK",46.219186,14.6142217,0.0
"PREŠERNOVA ULICA 2, 5220 TOLMIN",46.1842899,13.7342633,0.0
"TREBINJSKA ULICA 15, 1000 LJUBLJANA",46.0785256,14.516828596656705,0.0
"VOMERJEVA ULICA 18, 2366 MUTA",46.613877,15.16669882300813,0.0
"ULICA OSVOBODILNE FRONTE 15, 6000 KOPER - CAPODISTRIA",45.5469107,13.7307226,0.0
"GLAVNI TRG 8, 5271 VIPAVA",45.8453335,13.9628528,0.0
"CESTA NA MARKOVEC 1, 6000 KOPER - CAPODISTRIA",45.535273849999996,13.728083149999998,0.0
"ULICA 1. JUNIJA 19, 1420 TRBOVLJE",46.15077305,15.043495405165427,0.0
"DOLINSKA CESTA 1C, 6000 KOPER - CAPODISTRIA",45.5304835,13.7299953,0.0
"TRG GOLOBARSKIH ŽRTEV 48, 5230 BOVEC",46.3374462,13.552255044217368,0.0
"ZGORNJE JEZERSKO 124, 4206 ZGORNJE JEZERSKO",46.3928211,14.495346,0.0
"OREHOVLJE 1, 4000 KRANJ",46.2653024,14.39073,0.0
"RIBNIK 5, 1420 TRBOVLJE",46.1461539,15.0500876,0.0
"TRG VSTAJE 7B, 2342 RUŠE",46.5385069,15.513491949999999,0.0
"KAMPEL 4L, 6000 KOPER - CAPODISTRIA",45.5151471,13.7460963,0.0
"CESTA KOKRŠKEGA ODREDA 24, 4294 KRIŽE",46.3393698,14.2971102,0.0
"ZMINEC 18B, 4220 ŠKOFJA LOKA",46.1471041,14.2794371,0.0
"SLOMŠKOVA ULICA 4, 3214 ZREČE",46.3698881,15.392560768271142,0.0
"REGENTOVA ULICA 16, 2000 MARIBOR",46.5432201,15.6456631,0.0
"STOPČE 26, 3231 GROBELNO",46.21877155,15.42664386072206,0.0
"ZLOGANJE 36, 8275 ŠKOCJAN",45.9161008,15.2886862,0.0
"BREZOVO 7A, 8293 STUDENEC",45.9470194,15.343221,0.0
"PLEČNIKOVA ULICA 29, 3000 CELJE",46.2269454,15.2779151,0.0
"PREDOSLJE 125, 4000 KRANJ",46.2655928,14.3855234,0.0
"ULICA LUDVIKA PLAMBERGERJA 25, 2204 MIKLAVŽ NA DRAVSKEM POLJU",46.4896634,15.6915625,0.0
"BIZELJSKA CESTA 5, 8250 BREŽICE",45.90476755,15.595766695017831,0.0
"PIRJEVČEVA ULICA 8, 5250 SOLKAN",45.9694807,13.645942221058393,0.0
"PREŽIHOVA ULICA 17, 2390 RAVNE NA KOROŠKEM",46.545001400000004,14.965425359245863,0.0
"PARMOVA ULICA 51B, 1000 LJUBLJANA",46.06452935,14.502539796741814,0.0
"LENDAVSKA ULICA 3, 9000 MURSKA SOBOTA",46.66377045,16.1651494,0.0
"ZABRV 12, 1292 IG",45.9563939,14.52718259657895,0.0
"KAMNIŠKA ULICA 39A, 1000 LJUBLJANA",46.0679086,14.501358,0.0
"GODENINCI 17, 2277 SREDIŠČE OB DRAVI",46.4141313,16.2635598,0.0
"STRUKOVCI 26, 9265 BODONCI",46.72084005,16.077311584689525,0.0
"ČERNIGOJEVA ULICA 6, 1000 LJUBLJANA",46.0671856,14.4735469,0.0
"KARDELJEVA CESTA 77, 2000 MARIBOR",46.541169,15.6333623,0.0
"ŠMARJEŠKE TOPLICE 58, 8220 ŠMARJEŠKE TOPLICE",45.866875,15.250192,0.0
"SPODNJA VIŽINGA 14, 2360 RADLJE OB DRAVI",46.6015435,15.2561845,0.0
"SELA PRI ŠMARJU 18, 1290 GROSUPLJE",45.9624352,14.6295665,0.0
"PODLOG V SAVINJSKI DOLINI 51, 3311 ŠEMPETER V SAVINJSKI DOLINI",46.262505,15.146085,0.0
"HRASTJE-MOTA 43D, 9252 RADENCI",46.614183049999994,16.082127007642868,0.0
"CESTA NOTRANJSKEGA ODREDA 5, 1386 STARI TRG PRI LOŽU",45.71584905,14.470967299999998,0.0
"PUŠTAL 46A, 4220 ŠKOFJA LOKA",46.1624148,14.315888,0.0
"LJUBLJANSKA CESTA 42, 4240 RADOVLJICA",46.341372050000004,14.184163750721371,0.0
"RAVNE 110B, 3325 ŠOŠTANJ",46.3979758,15.0613116,0.0
"AJŠEVICA 31, 5000 NOVA GORICA",45.9485324,13.69377,0.0
"TRATA 7A, 4224 GORENJA VAS",46.1011764,14.1404897,0.0
"ULICA RADA PUŠENJAKA 45, 9240 LJUTOMER",46.523753049999996,16.181985311189262,0.0
"STOŽICE 100A, 1000 LJUBLJANA",46.0840333,14.517647968015684,0.0
"DOLENJI BOŠTANJ 55A, 8294 BOŠTANJ",46.0121541,15.2893424,0.0
"ŠTANJEL 80, 6222 ŠTANJEL",45.8183478,13.8440576470948,0.0
"MAČKOVCI 27, 1230 DOMŽALE",46.1310332,14.6000002,0.0
"REŠKA CESTA 25, 1330 KOČEVJE",45.632437949999996,14.865917679658828,0.0
"CESTA NA KMETIJSKO ŠOLO 9, 3230 ŠENTJUR",46.2168074,15.41035101475456,0.0
"POSLOVNA CONA A 21, 4208 ŠENČUR",46.2387017,14.409874,0.0
"BOGOJINA 2A, 9222 BOGOJINA",46.67044715,16.279773904420942,0.0
"STRELIŠKA POT 7, 5000 NOVA GORICA",45.9507956,13.644551933507397,0.0
"ROGOZNIŠKA CESTA 38, 2250 PTUJ",46.4236011,15.8821576,0.0
"SINJA GORICA 102, 1360 VRHNIKA",45.9789201,14.306693,0.0
"TRŽAŠKA CESTA 34, 1370 LOGATEC",45.9158918,14.2132678,0.0
"VOLČE 118A, 5220 TOLMIN",46.1759958,13.7083369,0.0
"SLADKOGORSKA CESTA 6, 2212 ŠENTILJ V SLOV. GORICAH",46.6794177,15.652637608590291,0.0
"BEVKOVA ULICA 1C, 1270 LITIJA",46.061931,14.8195764,0.0
"CESTA PREKOMORSKIH BRIGAD 17, 5290 ŠEMPETER PRI GORICI",45.9296055,13.637930350000001,0.0
"PREŽIGAL 9, 3210 SLOVENSKE KONJICE",46.3369832,15.4605486,0.0
"HRAŠČE 23, 5272 PODNANOS",45.7980173,13.9671119,0.0
"VINOGRADNIŠKA POT 9, 6280 ANKARAN - ANCARANO",45.5839258,13.7229963,0.0
"TRATA 1, 4224 GORENJA VAS",46.10416895,14.1409971,0.0
"GODOVIČ 154, 5275 GODOVIČ",45.966822,14.0755077,0.0
"RUDNIŠKA CESTA 20, 3214 ZREČE",46.3706054,15.3943614,0.0
"VIDEM PRI PTUJU 54, 2284 VIDEM PRI PTUJU",46.36859425,15.903015515602837,0.0
"JADRANSKA CESTA 18A, 6280 ANKARAN - ANCARANO",45.5724754,13.7464538,0.0
"TRG 25. MAJA 3A, 1317 SODRAŽICA",45.7617599,14.637692549999997,0.0
"CELJSKA CESTA 36, 3270 LAŠKO",46.165962750000006,15.232462100000001,0.0
"TRATA XIII 2, 1330 KOČEVJE",45.6469906,14.86001645,0.0
"DUNAJSKA CESTA 120, 1000 LJUBLJANA",46.0599422,14.5069066,0.0
"SPODNJA SELNICA 1, 2352 SELNICA OB DRAVI",46.555352,15.5136386,0.0
"TRG MARŠALA TITA 6, 6250 ILIRSKA BISTRICA",45.5646161,14.2487254,0.0
"KOLOVŠKA CESTA 8, 1235 RADOMLJE",46.18099945,14.626952294699041,0.0
"BRNČIČEVA ULICA 41, 1231 LJUBLJANA - ČRNUČE",46.0992769,14.5479256,0.0
"POD GOZDOM 30, 4290 TRŽIČ",46.3417617,14.2788046,0.0
"CANKARJEVA ULICA 60, 5000 NOVA GORICA",45.9619257,13.6446645,0.0
"BREG 18, 2277 SREDIŠČE OB DRAVI",46.3970803,16.266131,0.0
"GRGAR 65G, 5251 GRGAR",46.0002496,13.6658563,0.0
"SESTRŽE 23A, 2322 MAJŠPERK",46.3511817,15.7222127,0.0
"KOLODVORSKA ULICA 2E, 9220 LENDAVA - LENDVA",46.56463795,16.44720485,0.0
"CANKARJEVA ULICA 6, 3000 CELJE",46.2298477,15.2655234,0.0
"CELOVŠKA CESTA 335, 1210 LJUBLJANA - ŠENTVID",46.089067099999994,14.471953509245896,0.0
"SEBENJE 102, 4260 BLED",46.3873018,14.1005485,0.0
"TRG 1, 2391 PREVALJE",46.5459486,14.9147022,0.0
"ŽAGARSKA ULICA 24, 1291 ŠKOFLJICA",45.9852111,14.5690604,0.0
"POTRČEVA ULICA 1, 2310 SLOVENSKA BISTRICA",46.3843593,15.56927,0.0
"ZAGREBŠKA CESTA 72, 2000 MARIBOR",46.531150350000004,15.664390906021499,0.0
"SELCA 62, 4227 SELCA",43.2950843,16.8486874,0.0
"BAZOVIŠKA CESTA 7A, 6210 SEŽANA",45.7079037,13.8727779,0.0
"SLOVENSKI TRG 3, 4000 KRANJ",46.2428764,14.3562886,0.0
"RAGOVSKA ULICA 18, 8000 NOVO MESTO",45.8017432,15.171834,0.0
"CESTA V ŠMARTNO 7, 1000 LJUBLJANA",46.075428450000004,14.559379715305752,0.0
"ULICA HEROJA LACKA 6, 2250 PTUJ",46.41945495,15.872818469728937,0.0
"PODGORJE 36C, 1241 KAMNIK",46.21009,14.5881627,0.0
"BRODIŠČE 12, 1236 TRZIN",46.122972250000004,14.550030161857865,0.0
"VEŠTER 25, 4220 ŠKOFJA LOKA",46.1749223,14.2894412,0.0
"NA HERŠI 15, 1000 LJUBLJANA",46.1056373,14.4574024,0.0
"MEDVOŠKA CESTA 3, 1215 MEDVODE",46.14042425,14.411941342998613,0.0
"ULICA 8. FEBRUARJA 23A, 2204 MIKLAVŽ NA DRAVSKEM POLJU",46.4632687,15.7141087,0.0
"HAFNERJEVO NASELJE 124, 4220 ŠKOFJA LOKA",46.170994,14.3365549,0.0
"ZAVETIŠKA ULICA 1, 1000 LJUBLJANA",46.04265455,14.480660860030392,0.0
"BIZJANOVA ULICA 2, 1000 LJUBLJANA",46.0676367,14.480189772465355,0.0
"REZIJANSKA ULICA 20, 1000 LJUBLJANA",46.03974755,14.493340869788959,0.0
"GORNJI DOLIČ 56, 2382 MISLINJA",46.4231985,15.182015,0.0
"GORTINA 145B, 2366 MUTA",46.6091282,15.139813,0.0
"PODBEVŠKOVA ULICA 48, 8000 NOVO MESTO",45.8041084,15.1955829,0.0
"FLORJAN 192, 3325 ŠOŠTANJ",46.3838508,15.0311851,0.0
"MIRNA VAS 18, 8231 TREBELNO",45.8930549,15.1918601,0.0
"KNUPLEŽEVA ULICA 4, 2342 RUŠE",46.5405765,15.513257157079819,0.0
"STARA CESTA 77, 1370 LOGATEC",45.9194782,14.2318087,0.0
"MARXOVA ULICA 35, 6330 PIRAN - PIRANO",45.5259599,13.5704275,0.0
"NOVI TRG 11, 8000 NOVO MESTO",45.8049069,15.1661404,0.0
"HOSTA 4, 4220 ŠKOFJA LOKA",46.1611168,14.3261204,0.0
"DOLNJI ZEMON 87, 6250 ILIRSKA BISTRICA",45.5470704,14.2606383,0.0
"MALA NEDELJA 55, 9243 MALA NEDELJA",46.5215049,16.055402908457015,0.0
"OBALA 4A, 6320 PORTOROŽ - PORTOROSE",45.5109838,13.5950443,0.0
"POD JEŽAMI 3, 1000 LJUBLJANA",46.057452549999994,14.529046271286587,0.0
"JURKA VAS 10, 8351 STRAŽA PRI NOVEM MESTU",45.784707100000006,15.093335810772668,0.0
