,DAT_ODDAJA,DAT_PREJEM_ZAV,DB_CLUSTER_LOCATION_ODDAJA,DB_CLUSTER_LOCATION_PREJEMA,IZVOR ODPADKA,NAZIV_ODPADKA_MERGED,NEVAREN,DB_CLUSTER_LOCATION_ODDAJA_X,DB_CLUSTER_LOCATION_ODDAJA_Y,DB_CLUSTER_LOCATION_PREJEMA_X,DB_CLUSTER_LOCATION_PREJEMA_Y,KOLIČINA ODPADKA v kg
78,01.02.21,01.02.21,0,8,NASTAJANJE NEKOMUNALNIH ODPADKOV,Medicinski odpadki,*,46.1612776,14.6858708,46.579626,15.8500327,300.0
79,01.02.21,01.02.21,0,10,NASTAJANJE NEKOMUNALNIH ODPADKOV,Medicinski odpadki,*,46.1612776,14.6858708,46.2396573,15.3208602,234.99999999999997
80,01.02.21,01.02.21,0,19,NASTAJANJE NEKOMUNALNIH ODPADKOV,Baterije,*,46.1612776,14.6858708,46.4362798,14.041571405042612,328.0
81,01.02.21,01.02.21,0,29,NASTAJANJE NEKOMUNALNIH ODPADKOV,Baterije,*,46.1612776,14.6858708,46.2427672,15.297059450195707,129.0
82,01.02.21,01.02.21,0,30,NASTAJANJE NEKOMUNALNIH ODPADKOV,Baterije,*,46.1612776,14.6858708,46.6682875,16.174186826536644,520.0
83,01.02.21,01.02.21,13,6,NASTAJANJE NEKOMUNALNIH ODPADKOV,Olje,*,46.431435,14.064841650000002,46.4047003,15.7987986,960.0
84,01.02.21,01.02.21,16,6,NASTAJANJE NEKOMUNALNIH ODPADKOV,Olje,*,46.2206013,15.3210776,46.4047003,15.7987986,1000.0
85,01.02.21,01.02.21,32,0,ZBIRANJE POSEBNO (po posebnih predpisih),Baterije,*,45.9564676,13.678528,46.1612776,14.6858708,6920.0
86,01.02.21,01.02.21,34,34,NASTAJANJE NEKOMUNALNIH ODPADKOV,Nevarne snovi,*,45.554785,13.744093375000002,45.554785,13.744093375000002,20.0
87,01.02.21,01.02.21,34,34,NASTAJANJE NEKOMUNALNIH ODPADKOV,Olje,*,45.554785,13.744093375000002,45.554785,13.744093375000002,190.0
88,01.02.21,01.02.21,71,4,NASTAJANJE NEKOMUNALNIH ODPADKOV,Nevarne snovi,*,45.977613649999995,15.0113497,46.2326087,14.329421535048724,819.0
89,01.02.21,01.02.21,78,0,NASTAJANJE NEKOMUNALNIH ODPADKOV,Medicinski odpadki,*,46.442937400000005,14.03729840140186,46.1612776,14.6858708,731.0
90,01.02.21,01.02.21,153,8,NASTAJANJE NEKOMUNALNIH ODPADKOV,Medicinski odpadki,*,46.5346773,15.665467980607556,46.579626,15.8500327,760.0
91,01.02.21,01.02.21,201,0,NASTAJANJE NEKOMUNALNIH ODPADKOV,Medicinski odpadki,*,46.5591452,15.6517598,46.1612776,14.6858708,189.4
92,01.02.21,01.02.21,213,0,NASTAJANJE NEKOMUNALNIH ODPADKOV,Medicinski odpadki,*,46.0511472,14.519736745803645,46.1612776,14.6858708,416.5
