,DAT_ODDAJA,DAT_PREJEM_ZAV,DB_CLUSTER_LOCATION_ODDAJA,DB_CLUSTER_LOCATION_PREJEMA,IZVOR ODPADKA,NAZIV_ODPADKA_MERGED,NEVAREN,DB_CLUSTER_LOCATION_ODDAJA_X,DB_CLUSTER_LOCATION_ODDAJA_Y,DB_CLUSTER_LOCATION_PREJEMA_X,DB_CLUSTER_LOCATION_PREJEMA_Y,KOLIČINA ODPADKA v kg
67,01.02.21,01.02.21,254,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Medicinski odpadki,*,46.524321575,16.157176122256985,46.175859575000004,14.730566575913937,54.0
68,01.02.21,01.02.21,415,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Medicinski odpadki,*,46.14154215,14.595257,46.175859575000004,14.730566575913937,0.75
69,01.02.21,01.02.21,423,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Medicinski odpadki,*,46.14220615000001,14.5260863,46.175859575000004,14.730566575913937,56.5
70,01.03.17,01.03.17,-1,-1,NASTAJANJE KOMUNALNIH ODPADKOV,Baterije,*,46.175859575000004,14.730566575913937,46.175859575000004,14.730566575913937,6293.0
71,01.03.17,01.03.17,-1,-1,NASTAJANJE KOMUNALNIH ODPADKOV,Gradbeni odpadki,*,46.175859575000004,14.730566575913937,46.175859575000004,14.730566575913937,51.0
72,01.03.17,01.03.17,-1,-1,NASTAJANJE KOMUNALNIH ODPADKOV,Metalni odpadki,*,46.175859575000004,14.730566575913937,46.175859575000004,14.730566575913937,450.0
73,01.03.17,01.03.17,-1,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Baterije,*,46.175859575000004,14.730566575913937,46.175859575000004,14.730566575913937,4508.0
74,01.03.17,01.03.17,-1,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Električni odpadki,*,46.175859575000004,14.730566575913937,46.175859575000004,14.730566575913937,2.0
75,01.03.17,01.03.17,-1,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Medicinski odpadki,*,46.175859575000004,14.730566575913937,46.175859575000004,14.730566575913937,1349.7700000000002
76,01.03.17,01.03.17,-1,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Metalni odpadki,*,46.175859575000004,14.730566575913937,46.175859575000004,14.730566575913937,31.0
77,01.03.17,01.03.17,-1,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Nevarne snovi,*,46.175859575000004,14.730566575913937,46.175859575000004,14.730566575913937,1350.0
78,01.03.17,01.03.17,-1,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Olje,*,46.175859575000004,14.730566575913937,46.175859575000004,14.730566575913937,14873.25
79,01.03.17,01.03.17,-1,-1,ZBIRANJE SPLOŠNO,Olje,*,46.175859575000004,14.730566575913937,46.175859575000004,14.730566575913937,36660.0
80,01.03.17,01.03.17,16,-1,NASTAJANJE KOMUNALNIH ODPADKOV,Baterije,*,46.20719715,14.36830485393515,46.175859575000004,14.730566575913937,390.0
81,01.03.17,01.03.17,28,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Medicinski odpadki,*,45.5471991,13.7288438,46.175859575000004,14.730566575913937,19.5
82,01.03.17,01.03.17,41,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Olje,*,45.537643175,13.7267035,46.175859575000004,14.730566575913937,360.0
83,01.03.17,01.03.17,84,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Medicinski odpadki,*,46.0597989,14.513004,46.175859575000004,14.730566575913937,119.2
84,01.03.17,01.03.17,146,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Medicinski odpadki,*,46.050021175,14.5071477,46.175859575000004,14.730566575913937,16.5
85,01.03.17,01.03.17,164,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Baterije,*,46.5415652,14.965425359245865,46.175859575000004,14.730566575913937,3640.0
86,01.03.17,01.03.17,206,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Nevarne snovi,*,46.363520124999994,15.46033611505275,46.175859575000004,14.730566575913937,121.0
87,01.03.17,01.03.17,294,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Olje,*,46.06767015,14.4978525,46.175859575000004,14.730566575913937,200.0
88,01.03.17,01.03.17,316,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Medicinski odpadki,*,46.235290649999996,15.267443686439986,46.175859575000004,14.730566575913937,7.85
89,01.03.17,01.03.17,441,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Medicinski odpadki,*,46.060703974999996,14.509972099999999,46.175859575000004,14.730566575913937,23.3
90,01.03.17,01.03.17,457,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Medicinski odpadki,*,46.0548313,14.52114278033553,46.175859575000004,14.730566575913937,24.1
91,01.03.18,01.03.18,-1,-1,NASTAJANJE KOMUNALNIH ODPADKOV,Baterije,*,46.175859575000004,14.730566575913937,46.175859575000004,14.730566575913937,3367.0
92,01.03.18,01.03.18,-1,-1,NASTAJANJE KOMUNALNIH ODPADKOV,Gradbeni odpadki,*,46.175859575000004,14.730566575913937,46.175859575000004,14.730566575913937,828.0
93,01.03.18,01.03.18,-1,-1,NASTAJANJE KOMUNALNIH ODPADKOV,Metalni odpadki,*,46.175859575000004,14.730566575913937,46.175859575000004,14.730566575913937,30.0
94,01.03.18,01.03.18,-1,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Baterije,*,46.175859575000004,14.730566575913937,46.175859575000004,14.730566575913937,8371.0
95,01.03.18,01.03.18,-1,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Medicinski odpadki,*,46.175859575000004,14.730566575913937,46.175859575000004,14.730566575913937,1103.0500000000002
96,01.03.18,01.03.18,-1,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Metalni odpadki,*,46.175859575000004,14.730566575913937,46.175859575000004,14.730566575913937,230.0
97,01.03.18,01.03.18,-1,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Nevarne snovi,*,46.175859575000004,14.730566575913937,46.175859575000004,14.730566575913937,5592.0
98,01.03.18,01.03.18,-1,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Olje,*,46.175859575000004,14.730566575913937,46.175859575000004,14.730566575913937,7415.0
99,01.03.18,01.03.18,-1,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Plastika,*,46.175859575000004,14.730566575913937,46.175859575000004,14.730566575913937,11760.0
100,01.03.18,01.03.18,-1,-1,ZBIRANJE SPLOŠNO,Nevarne snovi,*,46.175859575000004,14.730566575913937,46.175859575000004,14.730566575913937,3310.0
101,01.03.18,01.03.18,-1,-1,ZBIRANJE SPLOŠNO,Olje,*,46.175859575000004,14.730566575913937,46.175859575000004,14.730566575913937,470.0
102,01.03.18,01.03.18,142,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Olje,*,45.6492525,15.19663636955814,46.175859575000004,14.730566575913937,290.0
103,01.03.18,01.03.18,144,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Olje,*,45.8350419,15.1566182,46.175859575000004,14.730566575913937,324.0
104,01.03.18,01.03.18,164,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Baterije,*,46.5415652,14.965425359245865,46.175859575000004,14.730566575913937,3920.0
105,01.03.19,01.03.19,-1,-1,NASTAJANJE KOMUNALNIH ODPADKOV,Baterije,*,46.175859575000004,14.730566575913937,46.175859575000004,14.730566575913937,17138.0
106,01.03.19,01.03.19,-1,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Baterije,*,46.175859575000004,14.730566575913937,46.175859575000004,14.730566575913937,15004.0
107,01.03.19,01.03.19,-1,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Medicinski odpadki,*,46.175859575000004,14.730566575913937,46.175859575000004,14.730566575913937,1862.7
108,01.03.19,01.03.19,-1,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Metalni odpadki,*,46.175859575000004,14.730566575913937,46.175859575000004,14.730566575913937,2892.0
109,01.03.19,01.03.19,-1,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Nevarne snovi,*,46.175859575000004,14.730566575913937,46.175859575000004,14.730566575913937,425.0
110,01.03.19,01.03.19,-1,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Olje,*,46.175859575000004,14.730566575913937,46.175859575000004,14.730566575913937,8215.0
111,01.03.19,01.03.19,-1,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Plastika,*,46.175859575000004,14.730566575913937,46.175859575000004,14.730566575913937,1005.0
112,01.03.19,01.03.19,-1,-1,ZBIRANJE SPLOŠNO,Olje,*,46.175859575000004,14.730566575913937,46.175859575000004,14.730566575913937,20000.0
