,Lokacija,lat,lon
15196,"JESENICE 8A, 8261 JESENICE NA DOLENJSKEM",45.8558296,15.681843
15197,"TRIMLINI 2F, 9220 LENDAVA - LENDVA",46.5434222,16.4630418
15198,"CESTA KRŠKIH ŽRTEV 139, 8270 KRŠKO",45.9394744,15.4848416
15199,"BREŠKA POT 4, 4205 PREDDVOR",46.3004036,14.4211926
15200,"CESTA XIV. DIVIZIJE 116A, 2000 MARIBOR",46.5436063,15.678215403488371
15201,"CESTA V LOG 14, 1330 KOČEVJE",45.6266222,14.876146794281825
15202,"POT NA ORLEK 2, 6257 PIVKA",45.6829344,14.195257226103852
15203,"ČREŠNJEVEC 143, 2310 SLOVENSKA BISTRICA",46.369658,15.62444894824892
15204,"GANČANI 25A, 9231 BELTINCI",46.62753065,16.245525549999996
15205,"PRISTANIŠKA ULICA 14, 6000 KOPER - CAPODISTRIA",45.54389985,13.729972753721372
15206,"POTRČEVA ULICA 14, 2310 SLOVENSKA BISTRICA",46.3843593,15.56927
15207,"GODOVIČ 150, 5275 GODOVIČ",45.954156600000005,14.095194344397465
15208,"TRG FRANCOSKE REVOLUCIJE 4, 1000 LJUBLJANA",46.0469814,14.5039436
15209,"LONČARJEV DOL 40, 8290 SEVNICA",46.0122664,15.3435356
15210,"BLEIWEISOVA CESTA 4, 1000 LJUBLJANA",46.048097850000005,14.494986617317668
15211,"BELOKRANJSKA ULICA 27, 1000 LJUBLJANA",46.0629895,14.521602939130435
15212,"ŠOLSKA ULICA 2, 2234 BENEDIKT",46.60798615,15.890017871302524
15213,"PANONSKA ULICA 11, 9000 MURSKA SOBOTA",46.6590224,16.187658827475666
15214,"UL. DRAGOMIRJA BENČIČA-BRKINA 9, 6240 KOZINA",45.6035674,13.9471462
15215,"MLADINSKA ULICA 40A, 2212 ŠENTILJ V SLOV. GORICAH",46.67412995,15.660729802257706
15216,"CESTA NA VRHOVCE 23, 1000 LJUBLJANA",46.0418445,14.4586671
15217,"DRAGARJEVA ULICA 6B, 1230 DOMŽALE",46.147194,14.5965287
15218,"BOŠAMARIN 73, 6000 KOPER - CAPODISTRIA",45.5243027,13.7327311
15219,"USTJE 72A, 5270 AJDOVŠČINA",45.8702605,13.8921378
15220,"LEGEN 95A, 2380 SLOVENJ GRADEC",46.5055583,15.1004573
15221,"MIKLAVŠKA CESTA 65, 2311 HOČE",46.4998635,15.6508472
15222,"TAJNA 66, 2313 FRAM",46.448474,15.6206602
15223,"DERČEVA ULICA 35, 1000 LJUBLJANA",46.0712178,14.482941569634598
15224,"ZALOŠKA CESTA 42, 1000 LJUBLJANA",46.0553143,14.5334832
15225,"KETTEJEVA ULICA 13, 6000 KOPER - CAPODISTRIA",45.5476436,13.7273221
15226,"SEČOVLJE 19, 6333 SEČOVLJE - SICCIOLE",45.474352,13.6168016
15227,"SOTINA 2, 9262 ROGAŠOVCI",46.8214962,16.03189595943239
15228,"MAJŠPERK 23, 2322 MAJŠPERK",46.35208915,15.735536587107624
15229,"KRANJČEVA ULICA 14A, 9226 MORAVSKE TOPLICE",46.68482675,16.219608773507513
15230,"TOMAČEVO 26B, 1000 LJUBLJANA",46.082059,14.531675380077017
15231,"SELA 21, 8333 SEMIČ",45.6533389,15.1850393
15232,"KOČEVARJEVA ULICA 3, 8000 NOVO MESTO",45.81429285,15.156171914241533
15233,"LATKOVA VAS 73, 3312 PREBOLD",46.25174505,15.097433150000002
15234,"SLOVENJA VAS 62, 2288 HAJDINA",46.4378994,15.8123012
15235,"LEDINA 9, 2000 MARIBOR",46.52155585,15.662816098983024
15236,"ŠEGOVA ULICA 112, 8000 NOVO MESTO",45.7947203,15.15918478801582
15237,"CESTA 1. MAJA 7, 1430 HRASTNIK",46.1245092,15.0934472
15238,"GOSPOSKA ULICA 3, 1000 LJUBLJANA",46.047863,14.5042361
15239,"SEMEDELA 28, 6000 KOPER - CAPODISTRIA",45.5391557,13.6962923
15240,"KIDRIČEVA ULICA 34, 3000 CELJE",46.2365876,15.2633188
15241,"BODREŽ 2A, 5213 KANAL",46.0953542,13.6431804
15242,"NA HRIBIH 12, 5220 TOLMIN",46.1862919,13.7345601
15243,"RATEJEVA ULICA 4, 2310 SLOVENSKA BISTRICA",46.3910391,15.578640727838646
15244,"ULICA MALČI BELIČEVE 20, 1000 LJUBLJANA",46.0360189,14.4734102
15245,"STANOŠINA 35, 2286 PODLEHNIK",46.2904297,15.8560311
15246,"LJUBLJANSKA CESTA 6, 3000 CELJE",46.2298256,15.2613565
15247,"KOROŠKA CESTA 160, 2000 MARIBOR",46.5634784,15.6245943
15248,"STRUNJAN 149, 6320 PORTOROŽ - PORTOROSE",45.521667,13.5996505
15249,"CESTA KOZJANSKEGA ODREDA 10, 3230 ŠENTJUR",46.2147398,15.399814947307036
15250,"PRISTOVA 21, 3204 DOBRNA",46.3265962,15.2210859
15251,"GREGORČIČEVA ULICA 11, 1000 LJUBLJANA",46.0481316,14.5005033
15252,"MIREN 129, 5291 MIREN",45.89241535,13.60741777753623
15253,"TOMAČEVO 19, 1000 LJUBLJANA",46.082059,14.531675380077017
15254,"MAJCIGERJEVA ULICA 31, 2000 MARIBOR",46.5414845,15.621454860239044
15255,"ZLATOLIČJE 32B, 2205 STARŠE",46.4410793,15.7782904
15256,"ULICA ŠTEFANA KOVAČA 32, 9000 MURSKA SOBOTA",46.6614895,16.155512819105034
15257,"ŠUCEVA ULICA 23A, 4000 KRANJ",46.24587785,14.37788249199141
15258,"LAHOVA ULICA 40, 2000 MARIBOR",46.5273938,15.657920422975732
15259,"TRŽAŠKA CESTA 90, 1000 LJUBLJANA",46.04146005,14.474970875494233
15260,"ULICA BORCEV 2, 2000 MARIBOR",46.5373708,15.687254208549003
15261,"AŠKERČEVA ULICA 7, 2000 MARIBOR",46.5646408,15.6518797
15262,"TRNJE 48C, 9232 ČRENŠOVCI",46.5831901,16.305989346192103
15263,"ULICA MATIJE TOMCA 8, 1230 DOMŽALE",46.1400637,14.5961974
15264,"ULICA DR. JOSIPA TIČARJA 3, 4280 KRANJSKA GORA",46.48412735,13.783619795521677
15265,"KLAVNIŠKA ULICA 1, 9000 MURSKA SOBOTA",46.66485535,16.175459732512753
15266,"STARA ULICA 14, 2390 RAVNE NA KOROŠKEM",46.5456321,14.9657076
15267,"ŠMARTNO OB PAKI 146B, 3327 ŠMARTNO OB PAKI",46.3308987,15.0319451
15268,"GLAVARJEVA CESTA 14, 1218 KOMENDA",46.1972591,14.5437023
15269,"DOLENJSKA CESTA 453, 1291 ŠKOFLJICA",45.9890657,14.567281944978742
15270,"LAZE 18B, 4000 KRANJ",46.23145815,14.329807046990917
15271,"TRDINOVA ULICA 4, 1233 DOB",46.1487408,14.6299059
15272,"ŠMARSKA CESTA 5A, 6000 KOPER - CAPODISTRIA",45.5230262,13.7302085
15273,"KAMPEL 102, 6000 KOPER - CAPODISTRIA",45.5171537,13.699572
15274,"KOROŠKA CESTA 37B, 3320 VELENJE",46.3709669,15.0979769
15275,"CELOVŠKA CESTA 479, 1210 LJUBLJANA - ŠENTVID",46.0965883,14.4652109
15276,"ARJA VAS 103, 3301 PETROVČE",46.2522813,15.1914968
15277,"ZABREZNICA 75, 4274 ŽIROVNICA",46.3972912,14.1474456
15278,"TEHARSKA CESTA 41, 3000 CELJE",46.2314097,15.277193774198649
15279,"CESTA TALCEV 79, 2327 RAČE",46.4543225,15.693713221347531
15280,"KROŠKA ULICA 7, 9000 MURSKA SOBOTA",46.6199487,16.142950319298244
15281,"POLČEVA POT 2, 1241 KAMNIK",46.2334101,14.6121731
15282,"V MURGLAH 86, 1000 LJUBLJANA",46.0345377,14.49866064149877
15283,"JEZDARSKA ULICA 7, 2000 MARIBOR",46.5512437,15.6421532
15284,"NA VOVČNE 30, 1354 HORJUL",46.0198179,14.2945973
15285,"KOTNIKOVA ULICA 28, 1000 LJUBLJANA",46.056457,14.5141596
15286,"MERHARJEVA ULICA 3, 1310 RIBNICA",45.74037035,14.730592311218455
15287,"GMAJNICA 7A, 1218 KOMENDA",46.2082702,14.5418474
15288,"ŠKOFJELOŠKA CESTA 36, 1215 MEDVODE",46.1334024,14.4188288
15289,"VINICA 61, 8344 VINICA",45.45980645,15.25543097928348
15290,"STARI TRG 29, 3210 SLOVENSKE KONJICE",46.3375847,15.4223017
15291,"ROČINJ 124, 5215 ROČINJ",46.1096324,13.6724034
15292,"DOBRNEŽ 5B, 3210 SLOVENSKE KONJICE",46.3439444,15.4460703
15293,"SELA PRI ŠMARJU 8, 1290 GROSUPLJE",45.9624352,14.6295665
15294,"PARTIZANSKA POT 21, 1270 LITIJA",46.0550156,14.8370267
15295,"POČEHOVA 52, 2000 MARIBOR",46.5809197,15.6533451
15296,"OB BLAŽOVNICI 56, 2341 LIMBUŠ",46.552475,15.5782531
15297,"LESNA ULICA 2, 3230 ŠENTJUR",46.2122548,15.3959149
15298,"BABINSKA CESTA 5, 9240 LJUTOMER",46.5315759,16.18949145234867
15299,"TRŽAŠKA CESTA 9, 6230 POSTOJNA",45.7741854,14.21101484113452
15300,"ZALOŠKA CESTA 189, 1260 LJUBLJANA - POLJE",46.0538751,14.5827396
15301,"SMLEDNIŠKA CESTA 104, 4000 KRANJ",46.226365650000005,14.37370814033708
15302,"SUHADOLČANOVA ULICA 5, 1231 LJUBLJANA - ČRNUČE",46.1120539,14.53071
15303,"GRENC 58, 4220 ŠKOFJA LOKA",46.1725497,14.3208228
15304,"GLOBUŠAK 4, 1420 TRBOVLJE",46.15196,15.043899299999993
15305,"CELOVŠKA CESTA 491, 1210 LJUBLJANA - ŠENTVID",46.0978168,14.4632884
15306,"GLAVNI TRG 17, 2380 SLOVENJ GRADEC",46.50942145,15.079797374269148
15307,"NASIREC 15, 6240 KOZINA",45.6146747,13.9113465
15308,"BUKOVICA PRI VODICAH 1, 1217 VODICE",46.1747788,14.5056908
15309,"SKLADIŠČNA ULICA 2, 6210 SEŽANA",45.7043098,13.8616124
15310,"SMEČICE 16, 8270 KRŠKO",45.9632327,15.3793573
15311,"KOLODVORSKA ULICA 10, 5294 DORNBERK",45.8893256,13.736354458921191
15312,"STRAŽE 125, 2382 MISLINJA",46.4488489,15.1666505
15313,"BOGIŠIĆEVA ULICA 11, 1000 LJUBLJANA",46.0442568,14.4994903
15314,"DIJAŠKA ULICA 18, 5220 TOLMIN",46.1809711,13.7344453
15315,"VODOVODNA ULICA 34, 2000 MARIBOR",46.5354967,15.651902899999998
15316,"DANE PRI SEŽANI 39, 6210 SEŽANA",45.7228473,13.9019423
15317,"NAZORJEVA ULICA 5, 1000 LJUBLJANA",46.0525796,14.5048493
15318,"CESTA NA MARKOVEC 19D, 6000 KOPER - CAPODISTRIA",45.5357,13.7213006
15319,"HRAŠKA CESTA 15, 4248 LESCE",46.3649987,14.161469989426967
15320,"CESTA GRADENJ 8, 1360 VRHNIKA",45.9634573,14.2929872
15321,"LJUBLJANSKA CESTA 5A, 1236 TRZIN",46.13245565,14.563637315477871
15322,"BOROVEC 31, 1236 TRZIN",46.12182,14.5493041
15323,"INDUSTRIJSKO NASELJE 9, 2325 KIDRIČEVO",46.3890108,15.7960193
15324,"ŠMARJE PRI SEŽANI 69, 6210 SEŽANA",45.7272462,13.868476514419736
15325,"OZARE 18A, 2380 SLOVENJ GRADEC",46.5135322,15.076525426083
15326,"TOVARNIŠKA CESTA 3, 1370 LOGATEC",45.9170426,14.2313552
15327,"PODPEČ 11, 1352 PRESERJE",45.9672904,14.414419449999995
15328,"TURNERJEVA ULICA 2, 2313 FRAM",46.45313995,15.65853825
15329,"KERSNIKOVA CESTA 2, 1290 GROSUPLJE",45.9523035,14.6590965
15330,"RADOVCI 27, 9264 GRAD",46.7816602,16.09805905
15331,"SUHA 1, 4220 ŠKOFJA LOKA",46.1635941,14.3220501
15332,"LAČJA VAS 22, 3331 NAZARJE",46.3012468,14.9293485
15333,"KIDRIČEVA CESTA 43B, 4220 ŠKOFJA LOKA",46.17193195,14.322870533632852
15334,"ULICA NA PRISTAVAH 1, 8340 ČRNOMELJ",45.5782883,15.192431724166193
15335,"TRAVNIŠKA ULICA 2, 2312 OREHOVA VAS",46.46241775,15.661309059827394
15336,"MALTEŠKA CESTA 26, 3313 POLZELA",46.27904245,15.079019453056215
15337,"PODLIPOGLAV 2, 1261 LJUBLJANA - DOBRUNJE",46.01877045,14.621885739477156
15338,"OBRTNIŠKA ULICA 30, 6000 KOPER - CAPODISTRIA",45.5304902,13.736904
15339,"URŠIČEV ŠTRADON 18, 1000 LJUBLJANA",46.02628055,14.513294600000002
15340,"KOVAŠKA CESTA 23, 3214 ZREČE",46.37071335,15.39174495
15341,"VRHE 23, 2380 SLOVENJ GRADEC",46.5162021,15.0433448
15342,"PUŠTAL 78, 4220 ŠKOFJA LOKA",46.1590882,14.3103097
15343,"KORENOVA CESTA 7, 1241 KAMNIK",46.19981515,14.58040782745943
15344,"GRAJSKA VAS 1, 3303 GOMILSKO",46.2474128,15.05934492071134
15345,"MELJSKA CESTA 36, 2000 MARIBOR",46.560443500000005,15.663428718537876
15346,"VODOVODNA CESTA 99, 1000 LJUBLJANA",46.0774629,14.5026136
15347,"MOROVA ULICA 25D, 6310 IZOLA - ISOLA",45.53051405,13.64981833113945
15348,"DANE PRI SEŽANI 38A, 6210 SEŽANA",45.7155678,13.8852061
15349,"TRATA 49, 4220 ŠKOFJA LOKA",46.17469235,14.347479535576923
15350,"BEZJAKOVA ULICA 151, 2341 LIMBUŠ",46.5450291,15.5927254
15351,"BOROVA ULICA 2, 6240 KOZINA",45.607755,13.9427841
15352,"ŠUMNIK 5A, 1272 POLŠNIK",46.080052,14.9645231
15353,"VRBANSKA CESTA 109, 2351 KAMNICA",46.5732858,15.612569853189491
15354,"LENDAVSKA ULICA 18, 9000 MURSKA SOBOTA",46.6640987,16.1681321
15355,"PEROVO 20, 1241 KAMNIK",46.2105822,14.608428556323036
15356,"ROGOZNIŠKA CESTA 27, 2250 PTUJ",46.4236011,15.8821576
15357,"CESTA V ZAJČJO DOBRAVO 7, 1260 LJUBLJANA - POLJE",46.0646343,14.5865509
15358,"STEGNE 37, 1000 LJUBLJANA",46.08719715,14.480715459089044
15359,"HROVAČA 41, 1310 RIBNICA",45.7348067,14.7313898
15360,"BERIČEVO 70, 1262 DOL PRI LJUBLJANI",46.09073685,14.611639299101029
15361,"VOLJČEVA CESTA 11A, 1360 VRHNIKA",45.9624296,14.2903646
15362,"KLJUČAROVCI PRI LJUTOMERU 19, 9242 KRIŽEVCI PRI LJUTOMERU",46.563456,16.137216535624535
15363,"ULICA 1. MAJA 7, 6230 POSTOJNA",45.7733867,14.215288701878412
15364,"GRIČ 2, 1370 LOGATEC",45.9173263,14.229424
15365,"VIPAVSKA CESTA 6C, 5270 AJDOVŠČINA",45.88085409999999,13.909899427703111
15366,"ZAGRADEC 33, 1303 ZAGRADEC",45.93123735,14.685833791416304
15367,"OIC - HRPELJE 14B, 6240 KOZINA",45.60434305,13.937246219124695
15368,"CESTA 4. JULIJA 65, 2241 SPODNJI DUPLEK",46.5007908,15.7553291
15369,"MLAKA 6, 4290 TRŽIČ",46.3488617,14.2958216
15370,"DRENIKOVA ULICA 33, 1000 LJUBLJANA",46.06693565,14.493481185734035
15371,"MIREN 216, 5291 MIREN",45.88361975,13.603053852554808
15372,"MEŠKOVA ULICA 21, 2380 SLOVENJ GRADEC",46.510483750000006,15.081316417390273
15373,"RADNA 32, 8294 BOŠTANJ",46.00693275,15.292634099466651
15374,"CESTA STE MARIE AUX MINES 5, 4290 TRŽIČ",46.35898295,14.300112707464644
15375,"MLINSKA ULICA 6G, 9220 LENDAVA - LENDVA",46.5618258,16.452084954909964
15376,"TRG REVOLUCIJE 11, 1420 TRBOVLJE",46.1478242,15.0423318
15377,"ZALOŠKA CESTA 255, 1260 LJUBLJANA - POLJE",46.0538751,14.5827396
15378,"LAHOVČE 40, 4207 CERKLJE NA GORENJSKEM",46.2183653,14.5012141
15379,"DOBJA VAS 188, 2390 RAVNE NA KOROŠKEM",46.5424612,14.9503533
15380,"JENKOVA ULICA 8, 6230 POSTOJNA",45.7729378,14.2084019
15381,"GORIČICA 8, 3230 ŠENTJUR",46.2374624,15.3700427
15382,"VAS 12, 2360 RADLJE OB DRAVI",46.6271114,15.2674723
15383,"ROŠKA CESTA 2A, 1000 LJUBLJANA",46.0521349,14.5191568
15384,"LOG 1, 1430 HRASTNIK",46.1442159,15.0833631
15385,"DRAGOMELJ 3, 1230 DOMŽALE",46.1065471,14.5924144
15386,"ŠOLSKA CESTA 17, 8280 BRESTANICA",45.999416,15.476322
15387,"DAVČNA ULICA 1, 1000 LJUBLJANA",46.0647495,14.5272273
15388,"ŠRATOVCI 63, 9252 RADENCI",46.6502911,16.0255133
15389,"KOSOVELOVA ULICA 2A, 3320 VELENJE",46.368343,15.1285064
15390,"SEIDLOVA CESTA 25, 8000 NOVO MESTO",45.8123263,15.173243
15391,"CESTA 1. MAJA 26B, 4270 JESENICE",46.4305283,14.056623991371538
15392,"STREHOVCI 29, 9223 DOBROVNIK - DOBRONAK",46.66049885,16.31934084885937
15393,"SLOVENSKA CESTA 58, 1000 LJUBLJANA",46.0567248,14.5058758
15394,"KETTEJEV DREVORED 4, 8000 NOVO MESTO",45.8078262,15.1629153
15395,"V RADNO 43, 1351 BREZOVICA PRI LJUBLJANI",46.0279127,14.419701
15396,"ROŽNA DOLINA 19, 4248 LESCE",46.3586416,14.16110238548753
15397,"VODNIKOVA ULICA 6A, 5294 DORNBERK",45.88886345,13.738122910804046
15398,"MLINSKA ULICA 6, 9220 LENDAVA - LENDVA",46.547065700000005,16.383960957647055
15399,"TROBLJE 42, 2380 SLOVENJ GRADEC",46.5252881,15.084421
15400,"BEVČE 9, 3320 VELENJE",46.3611212,15.1387297
15401,"GORIŠKA CESTA 27, 5271 VIPAVA",45.8445973,13.959494419405893
15402,"CVETKOVA ULICA 12, 9000 MURSKA SOBOTA",46.6605617,16.1674905
15403,"LOČIŠKA CESTA 10, 3313 POLZELA",46.26189805,15.100427436793924
15404,"DOLENJA VAS PRI ČATEŽU 19, 8212 VELIKA LOKA",45.96639975,14.968976728465666
15405,"PLITVICA 8, 9253 APAČE",46.67662125,15.9271402
15406,"BOROVŠKA CESTA 102B, 4280 KRANJSKA GORA",46.48546415,13.77863216293564
15407,"VAJDOVA ULICA 71, 8333 SEMIČ",45.6518727,15.1830665
15408,"PAJKOVA ULICA 19A, 2000 MARIBOR",46.541807,15.6357551
15409,"ŠT. JURIJ 3, 1290 GROSUPLJE",45.9277848,14.62304225
15410,"REZIJANSKA ULICA 7, 2000 MARIBOR",46.5414325,15.6357577
15411,"PRVOMAJSKA CESTA 5, 8310 ŠENTJERNEJ",45.8439992,15.3401011
15412,"GORIŠKA CESTA 20B, 5270 AJDOVŠČINA",45.8873587,13.9037855
15413,"SEVNO 13, 8000 NOVO MESTO",45.83272785,15.18983378311955
15414,"ŠALEK 92, 3320 VELENJE",46.365127,15.1283281
15415,"KOLODVORSKA CESTA 4, 6000 KOPER - CAPODISTRIA",45.54227885,13.733582690123878
15416,"VELIKI OTOK 44H, 6230 POSTOJNA",45.784428000000005,14.194212549999992
15417,"OB MEŽI 13, 2392 MEŽICA",46.5222919,14.8554468
15418,"REŠKA CESTA 8, 1330 KOČEVJE",45.6310531,14.866596
15419,"DRAŽICA 3, 1353 BOROVNICA",45.9067944,14.3782266
15420,"LOVRENC NA DRAVSKEM POLJU 37D, 2324 LOVRENC NA DRAVSKEM POLJU",46.3799901,15.7891693
15421,"STARA CESTA 14A, 9240 LJUTOMER",46.50395885,16.146089128032997
15422,"GORIŠKA CESTA 5, 5271 VIPAVA",45.8488336,13.9560259
15423,"METLIŠKA CESTA 37, 8340 ČRNOMELJ",45.5820102,15.195862749588382
15424,"CANKOVA 27, 9261 CANKOVA",46.71809065,16.018539921087033
15425,"CESTA KRŠKIH ŽRTEV 56, 8270 KRŠKO",45.9570683,15.4865079
15426,"ŠMARTINSKA CESTA 52, 1000 LJUBLJANA",46.0639778,14.528223
15427,"TODRAŽ 11, 4224 GORENJA VAS",46.0832578,14.1609843
15428,"POD GRADOM 2, 8230 MOKRONOG",45.9423267,15.1444834
15429,"FOERSTERJEVA ULICA 12, 8000 NOVO MESTO",45.8120507,15.1527308
15430,"ŠMARTNO 62, 5211 KOJSKO",46.0040459,13.5755579
15431,"POD STRAHOM 60, 1291 ŠKOFLJICA",45.9896156,14.562034
15432,"DOLENJSKA CESTA 138, 1000 LJUBLJANA",46.03312865,14.526606000000006
15433,"HRUŠICA 55A, 4276 HRUŠICA",45.5413403,14.1199647
15434,"USTJE 31A, 5270 AJDOVŠČINA",45.8702605,13.8921378
15435,"VANGANELSKA CESTA 87, 6000 KOPER - CAPODISTRIA",45.5306616,13.7379201
15436,"PUCONCI 403, 9201 PUCONCI",46.7129799,16.15985445
15437,"RADOMERJE 2, 9240 LJUTOMER",46.502745,16.185371447643067
15438,"KORAČICE 15, 2258 SV.TOMAŽ",46.4853322,16.079030769144143
15439,"ARJOL 1A, 6000 KOPER - CAPODISTRIA",45.5452993,13.7616438
15440,"ZGORNJE ŠKOFIJE 1A, 6281 ŠKOFIJE",45.5638055,13.8031943
15441,"POD OSTRIM VRHOM 16, 1420 TRBOVLJE",46.1511701,15.0402385
15442,"STARA CESTA 12F, 9240 LJUTOMER",46.50346095,16.141669834022096
15443,"GREGORČIČEVA ULICA 18A, 5222 KOBARID",46.2445406,13.5845303
15444,"LESKOŠKOVA CESTA 3, 1000 LJUBLJANA",46.06734,14.553128320792696
15445,"CESTA 4. JULIJA 89, 8270 KRŠKO",45.95538825,15.498858652705346
15446,"GOSPOSVETSKA CESTA 4, 1000 LJUBLJANA",46.0547852,14.504113
15447,"VETRINJSKA ULICA 15, 2000 MARIBOR",46.5593721,15.6477566
15448,"MESTNI TRG 9, 1000 LJUBLJANA",46.0494331,14.5064253
15449,"SNAKOVŠKA CESTA 34, 4294 KRIŽE",46.3377336,14.3042512
15450,"PROLETARSKA CESTA 3, 1000 LJUBLJANA",46.0577181,14.5330058
15451,"PODLJUBELJ 197, 4290 TRŽIČ",46.4322996,14.2620498
15452,"ULICA OTONA ŽUPANČIČA 1, 8340 ČRNOMELJ",45.57440205,15.19079171227922
15453,"SPODNJI OTOK 23, 4240 RADOVLJICA",46.3453298,14.2101358
15454,"ULICA 15.MAJA 2B, 6000 KOPER - CAPODISTRIA",45.5370616,13.7318526
15455,"ULICA 1. JUNIJA 16, 1420 TRBOVLJE",46.151094,15.0439862
15456,"ULICA SVOBODE 69, 2204 MIKLAVŽ NA DRAVSKEM POLJU",46.5029888,15.7009617
15457,"ORLA VAS 25, 3314 BRASLOVČE",46.2700611,15.0707693
15458,"SAMOVA ULICA 14, 1000 LJUBLJANA",46.0670362,14.5031594
15459,"KAPUCINSKI TRG 7, 4220 ŠKOFJA LOKA",46.1676016,14.3076135
15460,"GRABLOVIČEVA ULICA 30, 1000 LJUBLJANA",46.05694055,14.52616142131403
15461,"ROCENSKA ULICA 31, 1211 LJUBLJANA - ŠMARTNO",46.1180301,14.4615651
15462,"ŠMARJE 37, 8310 ŠENTJERNEJ",45.8276746,15.34181
15463,"DOLENJSKA CESTA 344, 1291 ŠKOFLJICA",45.9987061,14.5558099
15464,"ZA ŽAGO 5, 4260 BLED",46.37392985,14.084738844552508
15465,"SKLADIŠČNA ULICA 15, 4270 JESENICE",46.4309858,14.062907618467204
15466,"ORLA VAS 27A, 3314 BRASLOVČE",46.2700611,15.0707693
15467,"RABELČJA VAS 23G, 2250 PTUJ",46.4410278,15.8705808
15468,"SOKOLSKA ULICA 62, 2000 MARIBOR",46.558959,15.616913856959824
15469,"ŽOLGARJEVA ULICA 17, 2000 MARIBOR",46.5497597,15.6431097
15470,"GORIŠKA CESTA 53, 3320 VELENJE",46.3562278,15.1309611
15471,"KAJUHOVA ULICA 3, 1235 RADOMLJE",46.1682752,14.6032229
15472,"ZGORNJA PRISTAVA 4, 3210 SLOVENSKE KONJICE",46.3425776,15.3991992
15473,"CESTA TALCEV 4, 1230 DOMŽALE",46.1371881,14.6005105
15474,"VRBANSKA CESTA 65, 2351 KAMNICA",46.5688189,15.6304478
15475,"VANEČA 80, 9201 PUCONCI",46.7271484,16.1688888437537
15476,"VISOLE 166A, 2310 SLOVENSKA BISTRICA",46.3999375,15.5376725
15477,"BARJANSKA CESTA 56, 1000 LJUBLJANA",46.0373824,14.499481
15478,"KOMPOLJE 36, 1312 VIDEM - DOBREPOLJE",45.81723965,14.71395225
15479,"LIČARSKA ULICA 6, 2312 OREHOVA VAS",46.4673919,15.6564999
15480,"PONIKVA 29A, 3232 PONIKVA",44.6420141,18.0751342
15481,"ADAMIČEVA CESTA 24A, 1290 GROSUPLJE",45.95652765,14.660130448839547
15482,"ZADRUŽNI TRG 8, 2250 PTUJ",46.415575700000005,15.866176656117736
15483,"ZGORNJI DUPLEK 156A, 2241 SPODNJI DUPLEK",46.5070145,15.7393093
15484,"ZA ŽAGO 1A, 4260 BLED",46.3734534,14.08499595412795
15485,"ULICA 11. NOVEMBRA 59, 8273 LESKOVEC PRI KRŠKEM",45.93697605,15.481739008517676
15486,"ŠPRUHA 3, 1236 TRZIN",46.119934,14.5452183
15487,"GORKEGA ULICA 34, 2000 MARIBOR",46.5505688,15.6383836
15488,"CESTA NA BRDO 33, 4000 KRANJ",46.2650929,14.3553398
15489,"GORNJI TRG 38, 1000 LJUBLJANA",46.0455115,14.5091878
15490,"GRAJENŠČAK 12A, 2250 PTUJ",46.4492167,15.8721142
15491,"VOLČJA DRAGA 17H, 5293 VOLČJA DRAGA",45.91047105,13.668941932520706
15492,"GOSPEJNA ULICA 11, 2000 MARIBOR",46.5596479,15.6424747
15493,"KARDELJEVA PLOŠČAD 1, 1000 LJUBLJANA",46.0731291,14.511771621440204
15494,"HRVATINI 48A, 6280 ANKARAN - ANCARANO",45.58429325,13.754526402752772
15495,"KIDRIČEVA ULICA 21, 3000 CELJE",46.23558525,15.2766069
15496,"KIDRIČEVA ULICA 5, 3250 ROGAŠKA SLATINA",46.2302097,15.6506154
15497,"PAHORJEVA ULICA 63, 6000 KOPER - CAPODISTRIA",45.53550115,13.728805290644946
15498,"TRŽIŠČE 9, 3250 ROGAŠKA SLATINA",46.2266335,15.6644986
15499,"MEDRIBNIK 3, 2282 CIRKULANE",46.3353748,15.9959337
15500,"KRANJSKA CESTA 11, 4240 RADOVLJICA",46.34372675,14.173026547618328
15501,"PLANINA PRI CERKNEM 51, 5282 CERKNO",46.1232867,14.0080263
15502,"LJUBLJANSKA CESTA 3, 3230 ŠENTJUR",46.2158475,15.3943134
15503,"DRENOV GRIČ 125A, 1360 VRHNIKA",45.9941226,14.3287943
15504,"CESTA K TAMU 77, 2000 MARIBOR",46.5253344,15.6581555
15505,"OSOJNIKOVA ULICA 20, 2000 MARIBOR",46.55437505,15.666194278585888
15506,"MEDNARODNI PREHOD 1A, 5290 ŠEMPETER PRI GORICI",45.92048425,13.628298442600798
15507,"RAVNE 28J, 3325 ŠOŠTANJ",46.3979758,15.0613116
15508,"BEVKOVA ULICA 42, 1241 KAMNIK",46.219186,14.6142217
15509,"PREŠERNOVA ULICA 2, 5220 TOLMIN",46.1842899,13.7342633
15510,"TREBINJSKA ULICA 15, 1000 LJUBLJANA",46.0785256,14.516828596656705
15511,"VOMERJEVA ULICA 18, 2366 MUTA",46.613877,15.16669882300813
15512,"ULICA OSVOBODILNE FRONTE 15, 6000 KOPER - CAPODISTRIA",45.5469107,13.7307226
15513,"GLAVNI TRG 8, 5271 VIPAVA",45.8453335,13.9628528
15514,"CESTA NA MARKOVEC 1, 6000 KOPER - CAPODISTRIA",45.53527385,13.728083149999998
